,var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,class
20,1.0,0.49693999999999994,1.0,0.45083,1.0,0.461755,1.0,0.446975,1.0,0.44463500000000006,1.0,0.302555,1.0,0.42191999999999996,0.96062,0.34058,0.932365,0.32733,0.958465,0.27964,0.9803,0.26566999999999996,0.9093700000000001,0.29814,0.9134049999999999,0.28884499999999996,0.87892,0.308845,0.9022399999999999,0.297125,0.87177,0.274805,0
21,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
22,0.980355,0.5354399999999999,1.0,0.52148,1.0,0.546565,0.950845,0.47428000000000003,0.946315,0.5129,0.91625,0.46929,0.9376700000000001,0.5491550000000001,0.8827200000000001,0.5014,0.87603,0.473525,0.8298049999999999,0.460475,0.8207899999999999,0.470355,0.778385,0.461475,0.790255,0.488975,0.74832,0.493745,0.75655,0.499925,0.760495,0.49909,0
23,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1
24,1.0,0.46908999999999995,1.0,0.51471,1.0,0.47434499999999996,1.0,0.491465,1.0,0.44137,0.922465,0.47398999999999997,0.96696,0.46701000000000004,0.84585,0.46310500000000004,0.8286549999999999,0.398165,0.97455,0.34221,0.9042600000000001,0.34173000000000003,0.92466,0.32581,0.8626450000000001,0.35413,0.8654700000000001,0.30712,0.77178,0.36858,0.8210350000000001,0.30256500000000003,0
25,1.0,0.7891,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.18602,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
26,1.0,0.45643,1.0,0.413685,0.933175,0.09110499999999999,0.9740850000000001,0.805265,0.9773649999999999,0.29309,0.9424299999999999,0.34131999999999996,0.939685,0.382835,0.9052549999999999,0.1891,0.561225,0.0,0.95142,0.555265,0.8117850000000001,0.10726500000000001,0.776945,0.08566,0.74068,0.067085,0.70325,0.051629999999999995,0.66492,0.03936,0.433295,0.0,0
27,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3125,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1
28,1.0,0.5419,1.0,0.586935,1.0,0.43346,0.9908600000000001,0.8226,1.0,0.73952,1.0,0.795565,1.0,0.8537899999999999,1.0,0.9138850000000001,1.0,0.9754950000000001,1.0,1.0,0.99021,1.0,0.9581200000000001,1.0,0.9194950000000001,1.0,0.87411,1.0,0.8217899999999999,1.0,0.7623949999999999,1.0,0
29,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
30,1.0,0.42882,1.0,0.41872,1.0,0.38172,1.0,0.46243,1.0,0.37495,1.0,0.369195,1.0,0.390125,1.0,0.30696999999999997,1.0,0.26919,1.0,0.322405,1.0,0.201695,1.0,0.261785,0.9941,0.251565,1.0,0.1209,1.0,0.12119500000000001,1.0,0.077815,0
31,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4908,1.0,0.0,1.0,1.0,1.0,0.072085,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.104295,1.0,1.0,1.0,1.0,1
32,0.94104,0.42680500000000005,0.96704,0.44471499999999997,0.9605,0.41775,0.941535,0.41481999999999997,0.94231,0.340955,0.9263450000000001,0.342685,0.91058,0.32038,0.9034049999999999,0.33184,0.876215,0.26489,0.852775,0.264235,0.83075,0.249575,0.806485,0.25956999999999997,0.7840199999999999,0.22685500000000003,0.750895,0.20073,0.735375,0.213115,0.7109449999999999,0.20956999999999998,0
33,0.8562649999999999,0.487025,0.706435,0.38466500000000003,0.9900950000000001,0.452635,0.9985450000000001,0.44882,1.0,0.445245,0.794825,1.0,0.91863,0.0,0.91135,0.410685,0.9038,0.358715,0.37043000000000004,0.96365,0.7596649999999999,0.52728,0.827465,0.39804,0.96562,0.29346500000000003,0.819055,0.390495,0.93068,0.06323,0.38406999999999997,0.0,1
34,1.0,0.420505,0.8615700000000001,0.63843,0.917215,0.20806,1.0,0.35896500000000003,1.0,0.250685,0.89981,0.43736499999999995,0.884185,0.57319,1.0,0.696685,1.0,0.63295,0.98177,0.490545,0.962995,0.04331,1.0,0.5740149999999999,1.0,0.44209,1.0,0.444355,1.0,0.76686,1.0,0.21120999999999998,0
35,0.8308049999999999,0.0,1.0,1.0,1.0,0.163395,0.904465,0.29777,1.0,0.0,1.0,0.053125,1.0,0.866965,0.5879449999999999,0.8549100000000001,1.0,0.89018,1.0,0.9263399999999999,1.0,0.0,1.0,0.9267850000000001,1.0,0.45714499999999997,0.9799100000000001,0.31875,1.0,0.82634,1.0,0.67366,1
36,1.0,0.502165,1.0,0.49395500000000003,1.0,0.4852,1.0,0.46493,0.989195,0.46871999999999997,1.0,0.46728000000000003,0.9863049999999999,0.46041499999999996,0.9628049999999999,0.431675,0.9709200000000001,0.42836499999999994,0.9979450000000001,0.42876000000000003,0.974075,0.432175,0.9473450000000001,0.39574499999999996,0.945335,0.410455,0.92822,0.40724,0.9188850000000001,0.399495,0.919335,0.39616999999999997,0
37,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1
38,0.956205,0.5217350000000001,0.9709549999999999,0.5114,0.973525,0.526725,0.96791,0.506605,0.9595549999999999,0.53174,0.96383,0.560335,0.96024,0.531055,0.9444950000000001,0.56361,0.9187200000000001,0.572195,0.9049149999999999,0.559245,0.8852049999999999,0.57111,0.878775,0.556495,0.86775,0.5664100000000001,0.8319350000000001,0.5765,0.854625,0.55377,0.82629,0.557235,0
39,1.0,0.512305,0.99836,0.524305,0.987725,0.5357149999999999,0.808725,0.0,0.9551799999999999,0.5557350000000001,0.94231,0.7682,0.910385,0.570685,0.8846450000000001,0.5759449999999999,1.0,0.705015,0.82925,0.581855,0.80069,0.58258,0.77223,0.58195,0.7443350000000001,0.580095,0.7174050000000001,0.57718,0.69176,0.573385,1.0,1.0,1
40,1.0,0.53269,1.0,0.60373,1.0,0.631405,0.965255,0.661065,0.933865,0.695195,0.8773700000000001,0.75041,0.897775,0.761605,0.8297700000000001,0.80378,0.788095,0.814995,0.739035,0.835675,0.702765,0.8442,0.67192,0.86041,0.63856,0.86193,0.59648,0.85341,0.55686,0.86344,0.53495,0.8572200000000001,0
41,0.0,0.0,1.0,1.0,1.0,0.428125,0.5,0.5,0.0,1.0,1.0,1.0,0.589585,0.0,0.0,0.0,0.54375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1
42,0.9546600000000001,0.543955,0.9326399999999999,0.58444,1.0,0.58299,0.775935,0.84077,0.851035,0.683595,0.58143,0.713695,0.7881,0.73043,0.7553350000000001,0.7480899999999999,0.658195,0.5648350000000001,0.68912,0.77231,0.65637,0.77913,0.6242800000000001,0.7826350000000001,0.59313,0.783025,0.563175,0.780505,0.5346350000000001,0.775305,0.560685,0.8386950000000001,0
43,0.17857,0.0,1.0,0.914285,1.0,0.0,1.0,0.383035,1.0,0.9808049999999999,1.0,0.311605,1.0,0.0,1.0,0.569195,1.0,0.0,1.0,0.48303500000000005,0.07857,1.0,0.76875,0.9285700000000001,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
44,0.995125,0.471075,0.998965,0.43495500000000004,0.993315,0.40285,0.99687,0.370785,0.9636899999999999,0.34935,0.963255,0.310175,0.94906,0.28102,0.92461,0.23968000000000003,0.9371649999999999,0.214625,0.8950799999999999,0.20080499999999998,0.873625,0.176925,0.84141,0.157605,0.826235,0.13413,0.80505,0.123235,0.77376,0.09861,0.745975,0.083775,0
45,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3125,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1
46,1.0,0.48135,1.0,0.463085,0.9980049999999999,0.444805,0.9991899999999999,0.450345,0.994705,0.43093000000000004,0.9833700000000001,0.391525,0.97644,0.37450500000000003,0.9561799999999999,0.32799999999999996,0.9529049999999999,0.33924,0.9499549999999999,0.326545,0.93937,0.311785,0.9310649999999999,0.28505,0.91586,0.28439000000000003,0.907165,0.287035,0.889595,0.260115,0.875575,0.24924000000000002,0
47,0.9729899999999999,0.486575,0.0,0.630655,0.318035,0.678195,0.84629,0.182865,1.0,0.483235,0.3549,0.49725,0.22574,0.57726,0.9596049999999999,0.26865,1.0,0.24788000000000002,0.351325,0.34273000000000003,0.13068,0.686805,0.9193600000000001,0.26633,0.7610399999999999,0.20935,1.0,0.19303499999999998,0.45183,0.6023850000000001,0.46941499999999997,0.709565,1
48,0.9908299999999999,0.50437,0.9905149999999999,0.48091000000000006,0.987825,0.471505,0.979735,0.465145,0.9950200000000001,0.477465,0.973565,0.44448999999999994,0.9668450000000001,0.43605,0.9710850000000001,0.44208500000000006,0.89841,0.40399999999999997,0.94137,0.41306499999999996,0.931285,0.406305,0.942435,0.401555,0.909065,0.39432,0.8927299999999999,0.38068,0.884555,0.384525,0.8716149999999999,0.38049,0
49,0.5,0.5,1.0,0.75862,0.5,0.5,0.554955,0.0,0.5,0.5,0.5,0.5,0.0,0.38793,0.22144499999999998,0.08351499999999999,0.8847,0.815735,0.5,0.5,0.7672399999999999,0.6783399999999999,0.04849,0.72414,1.0,0.0,0.0,0.9078649999999999,0.5,0.5,0.5,0.5,1
50,0.9206700000000001,0.40819,0.71822,0.514595,0.9671049999999999,0.49866499999999997,0.939735,0.568975,0.9056049999999999,0.491055,0.942795,0.7749550000000001,0.95857,0.21256999999999998,0.875,0.3524,0.9333799999999999,0.39948,1.0,1.0,0.73305,0.41855,0.9503299999999999,0.48611000000000004,0.9667899999999999,0.49421000000000004,0.80791,0.33851,0.922315,0.37146999999999997,0.966615,0.492875,0
51,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
52,1.0,1.0,1.0,1.0,0.95505,1.0,0.36515,1.0,0.08424,1.0,0.0,1.0,0.0,0.8626299999999999,0.0,0.21110500000000001,0.0,0.28974,0.0,0.0,0.23581,0.0,0.9500700000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.32656999999999997,1.0,0.674225,0
53,0.160325,0.0,0.0,1.0,1.0,0.816585,0.517575,0.0,0.0,0.0,1.0,1.0,0.943415,0.0,0.0,1.0,0.9192,1.0,1.0,0.0,0.0,0.0,0.40571999999999997,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6680550000000001,1
54,0.978295,0.540715,0.9874350000000001,0.47166499999999995,0.985825,0.45758000000000004,0.980485,0.46719499999999997,0.973585,0.5063949999999999,0.9771799999999999,0.416025,0.97306,0.402515,0.99815,0.33866,0.951715,0.32049,0.95714,0.36341999999999997,0.9507,0.350965,0.999495,0.296265,0.93622,0.32706999999999997,0.9602950000000001,0.346905,0.9197549999999999,0.304695,0.9108299999999999,0.294135,0
55,0.541665,0.396575,0.0,1.0,0.0,1.0,0.859375,0.735865,0.089285,0.186385,0.0,0.0,0.0,1.0,0.48623500000000003,0.79576,0.289435,0.289435,0.12686,0.0,0.0,0.265995,0.0,0.61905,1.0,0.0,0.0,0.30543000000000003,0.0,0.0,0.0,0.80729,1
56,1.0,0.488705,1.0,0.47753,1.0,0.46658999999999995,1.0,0.456005,1.0,0.7808649999999999,1.0,0.43631000000000003,1.0,0.42738999999999994,1.0,0.662035,1.0,0.41180500000000003,0.9974200000000001,0.40525500000000003,0.9780049999999999,0.399595,1.0,0.03858,0.9364,0.39103499999999997,0.9146,0.38815,0.892395,0.386175,0.8699600000000001,0.38509499999999997,0
57,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.40625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1
58,1.0,0.5290600000000001,0.972625,0.53709,0.99976,0.566155,1.0,0.49044499999999996,0.9742299999999999,0.535165,0.978565,0.57322,0.97431,0.55612,0.9544799999999999,0.600595,0.9837049999999999,0.581325,0.998475,0.57129,0.9539200000000001,0.58205,0.958335,0.612155,0.9421149999999999,0.617855,0.94284,0.6125550000000001,0.8916200000000001,0.64788,0.9178700000000001,0.65583,0
59,0.58594,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.19322999999999999,0.16146,0.9026049999999999,0.6807300000000001,0.759895,0.571875,0.5,0.5,0.0,0.364585,0.07604,0.98125,1.0,1.0,0.0,0.83854,0.5,0.5,0.5,0.5,1
60,1.0,0.548855,1.0,0.5609850000000001,1.0,0.61287,0.9930100000000001,0.546185,0.97465,0.596055,0.96496,0.62144,0.946205,0.6417149999999999,0.927645,0.633605,0.9182799999999999,0.6656449999999999,0.9169649999999999,0.6584899999999999,0.8741450000000001,0.6979850000000001,0.880965,0.6732899999999999,0.84226,0.71373,0.81382,0.730155,0.7839550000000001,0.735165,0.7712600000000001,0.7545149999999999,0
61,0.508335,0.321875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5614600000000001,0.225,0.614065,0.914065,1.0,0.28854,0.5,0.5,0.541665,0.0,0.446875,0.41666499999999995,1.0,0.116665,0.0,0.59427,0.5,0.5,1.0,0.36354000000000003,1
62,1.0,0.584005,0.9967600000000001,0.58167,0.97308,0.6667350000000001,0.9587950000000001,0.61305,0.95704,0.685535,0.92125,0.734495,0.9050549999999999,0.746125,0.892365,0.741555,0.8254549999999999,0.784885,0.7827649999999999,0.790355,0.77793,0.8236,0.741555,0.77618,0.716585,0.8456450000000001,0.67842,0.880735,0.669605,0.8342200000000001,0.610505,0.893425,0
63,0.81908,1.0,0.604165,0.0,1.0,1.0,0.9385950000000001,0.654605,0.16557,1.0,0.470395,0.79386,0.50877,0.52522,0.242325,0.0,0.57127,0.483555,0.663375,0.2807,0.0,1.0,0.9046049999999999,0.0,1.0,0.4693,1.0,1.0,0.60307,0.0,1.0,1.0,1
64,1.0,0.292715,1.0,0.880655,0.9353,0.592965,1.0,0.450375,0.9692200000000001,0.73995,0.82726,0.4196,1.0,0.5043949999999999,0.988065,0.24936999999999998,0.900125,0.377515,0.940325,0.404525,1.0,0.43843999999999994,0.967965,0.5533899999999999,0.96445,0.46375500000000003,1.0,0.363065,0.71985,0.599245,0.7569100000000001,0.47298999999999997,0
65,0.9239149999999999,0.55299,1.0,0.69565,1.0,0.0,0.8346899999999999,0.5421199999999999,1.0,0.6351899999999999,1.0,0.80299,1.0,0.677535,1.0,0.51336,0.7921199999999999,0.284875,1.0,0.81748,0.94565,0.632925,0.9551649999999999,0.333335,1.0,0.5797100000000001,0.688405,0.49026499999999995,1.0,0.61232,1.0,0.687045,1
66,1.0,0.64023,1.0,0.5123850000000001,1.0,0.53882,1.0,0.5215850000000001,0.9938100000000001,0.66633,1.0,0.5274449999999999,1.0,0.5219199999999999,0.97875,0.37701,0.921855,0.45666,1.0,0.52075,0.9996649999999999,0.63688,1.0,0.30472,0.9820700000000001,0.48913,0.933735,0.6168,0.9728899999999999,0.389895,0.901775,0.463355,0
67,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.828125,0.5,0.5,1.0,0.0,1
68,1.0,0.8389200000000001,0.906545,0.9101049999999999,0.715095,1.0,0.6030949999999999,0.902705,0.28064,1.0,0.104325,0.88546,0.0,0.70134,0.30477,0.20683,0.010465,0.28589000000000003,0.13458499999999998,0.118305,0.311645,0.012545,0.7068300000000001,0.0,0.7088899999999999,0.03352,0.628865,0.0,0.96785,0.32389,0.99408,0.51723,0
69,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.0,1.0,0.0,1
70,1.0,0.517645,1.0,0.5914050000000001,1.0,0.63484,1.0,0.62534,1.0,0.64389,1.0,0.6932149999999999,1.0,0.65837,1.0,0.8285049999999999,1.0,0.76923,1.0,0.806335,1.0,0.797285,0.947965,0.8416299999999999,0.9475100000000001,0.85687,0.928055,0.8357450000000001,0.8719450000000001,0.928055,0.8574649999999999,0.879185,0
71,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1
72,0.9804350000000001,0.5431,0.9838,0.596395,0.98013,0.637255,0.9902200000000001,0.6752600000000001,0.964335,0.731405,0.931325,0.7625850000000001,0.9141,0.79397,0.86621,0.845325,0.845015,0.8657,0.772365,0.8441,0.741695,0.880985,0.703075,0.873445,0.6670050000000001,0.9189799999999999,0.6247199999999999,0.9303049999999999,0.5687800000000001,0.934175,0.54524,0.931425,0
73,0.8472200000000001,0.694445,0.5,0.5,0.33531500000000003,0.8492049999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.603175,0.37897,0.60516,0.59722,0.7321449999999999,0.890875,0.5,0.5,0.5,0.5,0.867065,0.636905,0.88095,0.8174600000000001,0.5,0.5,0.5,0.5,0.5,0.5,1
74,1.0,0.52535,1.0,0.554135,1.0,0.59749,1.0,0.642265,1.0,0.67413,1.0,0.6913050000000001,0.972875,0.7144050000000001,0.94563,0.751955,0.8795299999999999,0.7940050000000001,0.90322,0.79981,0.89789,0.81379,0.8332149999999999,0.81971,0.797085,0.847175,0.74769,0.8634200000000001,0.735135,0.8584450000000001,0.666905,0.876215,0
75,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1
76,1.0,0.5203899999999999,1.0,0.55991,1.0,0.580795,1.0,0.639605,0.9935149999999999,0.6544449999999999,0.963725,0.688195,0.9555899999999999,0.698745,0.909695,0.730295,0.8930950000000001,0.73497,0.897,0.78141,0.8516549999999999,0.7906449999999999,0.835385,0.798615,0.794515,0.80495,0.76976,0.80466,0.72656,0.81818,0.70221,0.81329,0
77,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
78,1.0,0.62084,1.0,0.74295,1.0,0.864865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88564,1.0,1.0,1.0,1.0,0.87234,1.0,0.948235,1.0,0.82314,1.0,0.691275,1.0,0.554095,1.0,0.41315,1.0,0.093085,1.0,0
